participant_group_id,session_id,scale,metric,median,participant_mean,within_deviation,between_component,decomposition_status
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0028837119969419944,-0.0004546658862251998,-0.0024290461107167945,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,0.002825482046613167,-0.0004546658862251998,0.003280147932838367,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,0.0015530584824256333,-0.0004546658862251998,0.002007724368650833,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0017040743018096349,-0.0004546658862251998,-0.001249408415584435,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0004242075250503865,-0.0004546658862251998,3.0458361174813336e-05,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0033018353221180674,-0.0004546658862251998,-0.0028471694358928675,-0.0004546658862251998,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-0.0027388334274291992,0.00025132810887027563,-0.0029901615362994747,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0,0.00025132810887027563,-0.00025132810887027563,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0,0.00025132810887027563,-0.00025132810887027563,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-0.0002686096502741493,0.00025132810887027563,-0.0005199377591444249,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-0.00040169726026819107,0.00025132810887027563,-0.0006530253691384668,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-0.00045458502310482575,0.00025132810887027563,-0.0007059131319751014,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0011135240429099406,0.00025132810887027563,0.000862195934039665,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-0.0012407137531903543,0.00025132810887027563,-0.0014920418620606299,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0004033905033971749,0.00025132810887027563,0.00015206239452689928,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0022379076011926242,0.00025132810887027563,0.0019865794923223487,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-0.0013068579790884989,0.00025132810887027563,-0.0015581860879587744,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0016333667112026881,0.00025132810887027563,0.0013820386023324126,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.00028741699868439443,0.00025132810887027563,3.60888898141188e-05,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0005973359713187584,0.00025132810887027563,0.0003460078624484828,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0,0.00025132810887027563,-0.00025132810887027563,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-5.274154038508881e-05,0.00025132810887027563,-0.00030406964925536444,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,3.4875058113260475e-05,0.00025132810887027563,-0.00021645305075701515,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.00013797455606098745,0.00025132810887027563,-0.00011335355280928818,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,0.0007689654172121824,0.00025132810887027563,0.0005176373083419067,0.00025132810887027563,estimable
P-1A815101A0,sub-126,probe_pre30s,pose_vertical_up_per_sec_median,-0.0005123290148648349,0.00025132810887027563,-0.0007636571237351105,0.00025132810887027563,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.0013928432280710516,0.00025369966251630334,0.0011391435655547482,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.003609384537974771,0.00025369966251630334,-0.0038630842004910744,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.002141588420454075,0.00025369966251630334,0.0018878887579377717,0.00025369966251630334,estimable
