combination,outcome,model,fold_group,n_train_rows,n_test_rows,test_categories,model_failed,model_reason,roc_auc_ovr_macro,balanced_accuracy,macro_f1,log_loss
M2,q2,random_forest,P-C27F41C52B,2120,60,"3,4",False,,0.6225930680359435,0.6065468549422337,0.5911111111111111,0.8076504872090324
M2,q2,random_forest,P-C783B3EE0A,2140,40,4,False,,,0.1,0.06060606060606061,1.2105661339362856
M2,q2,random_forest,P-CB0D54D7B6,2160,20,"2,3,4",False,,0.44496367180577706,0.14444444444444446,0.15128205128205127,1.0933251724630015
M2,q2,random_forest,P-CE34173F77,2160,20,"3,4",False,,0.5546875,0.5,0.45054945054945056,0.9515923610324617
M2,q2,random_forest,P-D7469723BB,2160,20,"2,3,4",False,,0.8353601807549177,0.6893939393939394,0.48944099378881994,1.1134269801578802
M2,q2,random_forest,P-ECFB6C2EB9,2160,20,"3,4",False,,0.3,0.44999999999999996,0.4373401534526854,0.9989973555219109
M2,q2,random_forest,P-EDDA35F3C7,2160,20,"1,2,3",False,,0.5857727652464495,0.2238095238095238,0.10476190476190475,1.7094518170707462
M2,q2,random_forest,P-EFFF04CC6B,2140,40,"3,4",False,,0.5416666666666667,0.4583333333333333,0.3240454076367389,0.9467594315941976
M2,q2,random_forest,P-F3CCAA8842,2120,60,"2,3,4",False,,0.6429527658953592,0.5845997973657547,0.42747252747252745,1.0404853607728684
M2,q2,random_forest,P-FE9CDC44BE,2140,40,"2,3",False,,0.7072072072072072,0.40540540540540543,0.2898550724637681,0.8459706054137154
M3,q1,logistic,P-001F33A876,2120,60,"1,2,3",False,,0.7599369933009884,0.37777777777777777,0.36225975538730343,0.7216068595596157
M3,q1,logistic,P-07BDD08C0C,2120,60,"1,2,3",False,,0.6312762813318369,0.3333333333333333,0.28205128205128205,0.8114175071654536
M3,q1,logistic,P-100AE58C58,2160,20,"1,2,3",False,,0.5568382352941177,0.3333333333333333,0.25806451612903225,1.275303758983616
M3,q1,logistic,P-11AD0DCE87,2140,40,1,False,,,1.0,1.0,0.38236056222208686
M3,q1,logistic,P-12AD0E59EB,2160,20,"1,2",False,,0.5263157894736843,0.42105263157894735,0.4444444444444444,0.6198615991321643
M3,q1,logistic,P-18A2FC7D4E,2120,60,"1,2,3",False,,0.8886428877171887,0.3333333333333333,0.2222222222222222,0.9187027818632048
M3,q1,logistic,P-1A38BC21DA,2120,60,"1,2,3",False,,0.5842747158022735,0.3333333333333333,0.26666666666666666,0.9164671993883537
M3,q1,logistic,P-1A815101A0,2140,40,"1,2,3",False,,0.911263397780535,0.5,0.5306799336650082,0.5621035666075496
M3,q1,logistic,P-1CA9C1E745,2140,40,1,False,,,1.0,1.0,0.2916962582915687
M3,q1,logistic,P-244F9886F5,2160,20,"1,2,3",False,,0.5364923747276689,0.3333333333333333,0.15384615384615385,2.0890647863859098
M3,q1,logistic,P-247758AEAC,2140,40,"1,2",False,,0.7852664576802508,0.5282131661442007,0.49483352468427094,0.6728901553316784
M3,q1,logistic,P-326C04EAEB,2160,20,"1,2",False,,0.7692307692307692,0.5,0.3939393939393939,0.7091063386589651
M3,q1,logistic,P-390B245CCC,2140,40,"1,2",False,,0.5757575757575757,0.5,0.3548387096774194,1.0469224209802206
M3,q1,logistic,P-39DC795FB0,2120,60,"1,2,4",False,,0.5408679474699499,0.326241134751773,0.2893081761006289,0.7871718806969562
M3,q1,logistic,P-3D44F7B564,2160,20,1,False,,,0.95,0.48717948717948717,0.5401643806106076
M3,q1,logistic,P-3FD25AB949,2160,20,"1,2,3",False,,0.818392255892256,0.3333333333333333,0.23655913978494625,0.9019905392288446
M3,q1,logistic,P-42CD4FF02E,2160,20,"1,2,3",False,,0.732473544973545,0.3333333333333333,0.25,0.9684779152932658
M3,q1,logistic,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.6479813715352065,0.25,0.1282051282051282,1.5844897530672724
M3,q1,logistic,P-48B7FC4062,2160,20,"1,2,3",False,,0.6630283224400871,0.3333333333333333,0.2857142857142857,0.8335662461558538
M3,q1,logistic,P-4CEF5A2144,2140,40,"1,2",False,,0.9369369369369369,0.5,0.4805194805194805,0.40243482357993743
M3,q1,logistic,P-4D14B12359,2120,60,1,False,,,0.9833333333333333,0.4957983193277311,0.40310704443181
M3,q1,logistic,P-4D43A127BA,2160,20,"1,2",False,,0.453125,0.5,0.4444444444444444,0.6470715381098264
M3,q1,logistic,P-541A203CCD,2100,80,"1,4",False,,0.3783333333333333,0.5,0.2,2.8502875079551346
M3,q1,logistic,P-547A3B4455,2160,20,"2,3",False,,0.453125,0.0,0.0,1.6821392981219858
M3,q1,logistic,P-54C61641A8,2140,40,"1,2",False,,0.9024725274725275,0.5357142857142857,0.4666666666666667,0.6596762063384283
M3,q1,logistic,P-54FD02BC9C,2140,40,"1,2",False,,0.7727272727272727,0.5,0.4520547945205479,0.5458845280128184
M3,q1,logistic,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.4739665853543899,0.23529411764705882,0.15384615384615385,2.1557769253378187
M3,q1,logistic,P-67DCF8869F,2160,20,"1,2,4",False,,0.6655337690631808,0.3333333333333333,0.29411764705882354,1.1635129307296352
M3,q1,logistic,P-77327DFF2A,2160,20,"1,2,4",False,,0.7425869337634042,0.3636363636363636,0.21555555555555553,1.28361137925341
M3,q1,logistic,P-7A6E877C97,2140,40,1,False,,,1.0,1.0,0.3093275181994253
M3,q1,logistic,P-7BC40AF359,2160,20,"1,2,4",False,,0.7348927875243665,0.3148148148148148,0.3148148148148148,0.6416271569115202
M3,q1,logistic,P-7E974EA92D,2160,20,"1,2,3",False,,0.4899377547403863,0.3333333333333333,0.23655913978494625,1.0485071078300852
M3,q1,logistic,P-8016036889,2120,60,"1,2,3,4",False,,0.7129078191435771,0.2642857142857143,0.14036036036036037,1.3761284167879224
M3,q1,logistic,P-80904DAF11,2160,20,"1,2,3",False,,0.6877480158730158,0.4166666666666667,0.4161616161616162,0.8944543122239933
M3,q1,logistic,P-826248DDD8,2140,40,"1,4",False,,0.5641025641025641,0.5,0.4936708860759494,0.39067646004738726
M3,q1,logistic,P-8405CEC183,2160,20,"1,2,3,4",False,,0.40031986927546137,0.2847222222222222,0.23148148148148145,1.5480136152450206
M3,q1,logistic,P-8EB079D859,2160,20,1,False,,,1.0,1.0,0.3715036109006463
M3,q1,logistic,P-8EB2F3E5EB,2140,40,1,False,,,0.975,0.4936708860759494,0.47423262650861686
M3,q1,logistic,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.5503149577138547,0.25,0.11538461538461539,2.2013040946511007
M3,q1,logistic,P-942BF8DF1B,2120,60,"1,2,3,4",False,,0.5823843315447624,0.24468085106382978,0.22115384615384615,0.7922670590001927
M3,q1,logistic,P-95F33174C1,2120,60,1,False,,,1.0,1.0,0.3837320163904663
M3,q1,logistic,P-9EF7F8A151,2160,20,"1,2,3,4",False,,0.710555526345,0.25,0.12962962962962962,1.0735029426268838
M3,q1,logistic,P-AE146C9DF8,2140,40,"1,2,3",False,,0.6365930076867578,0.38095238095238093,0.3838028169014085,0.6104749111273918
M3,q1,logistic,P-AE42FA6330,2160,20,"1,2,3,4",False,,0.6869209222150399,0.25,0.12962962962962962,1.6817054481971379
M3,q1,logistic,P-AF79D1DE3B,2160,20,"1,2,3,4",False,,0.7351846639772336,0.25,0.1,1.9446743475635224
M3,q1,logistic,P-B561FC8AA0,2160,20,"1,2",False,,0.9607843137254901,0.5,0.4594594594594595,0.42896310877709676
M3,q1,logistic,P-B687D84AC3,2160,20,1,False,,,1.0,1.0,0.25184101294398525
M3,q1,logistic,P-BAAF612E97,2160,20,"1,2,3",False,,0.7738095238095238,0.3888888888888889,0.36607142857142855,0.7987413894597922
M3,q1,logistic,P-BABD47FD2A,2140,40,"1,2",False,,0.9228571428571429,0.6,0.6396396396396397,0.42400522635610616
M3,q1,logistic,P-BD38D55D80,2120,60,1,False,,,0.9833333333333333,0.4957983193277311,0.3457788649436241
M3,q1,logistic,P-BD4404A67C,2120,60,"1,2,3,4",False,,0.5974840251775602,0.26666666666666666,0.21419437340153452,1.1338624824596606
M3,q1,logistic,P-C27F41C52B,2120,60,"1,2,4",False,,0.6814527552872517,0.3333333333333333,0.24113475177304966,0.9602881231885368
M3,q1,logistic,P-C783B3EE0A,2140,40,"1,3",False,,0.9210526315789473,0.5,0.48717948717948717,0.46665667542139244
M3,q1,logistic,P-CB0D54D7B6,2160,20,"1,2,3,4",False,,0.7619418979713096,0.25,0.15517241379310345,1.4402190045053147
M3,q1,logistic,P-CE34173F77,2160,20,"1,2,3",False,,0.8162393162393163,0.3076923076923077,0.25,0.8295762122350169
M3,q1,logistic,P-D7469723BB,2160,20,"1,2,4",False,,0.6195751633986928,0.3333333333333333,0.25,1.1514016509881622
M3,q1,logistic,P-ECFB6C2EB9,2160,20,"1,2",False,,1.0,1.0,1.0,0.510333964862732
M3,q1,logistic,P-EDDA35F3C7,2160,20,"1,2,3,4",False,,0.5677524324123588,0.25,0.045454545454545456,2.572651837825186
M3,q1,logistic,P-EFFF04CC6B,2140,40,"1,2",False,,0.45703125,0.5104166666666667,0.42652329749103945,0.8820749870524184
M3,q1,logistic,P-F3CCAA8842,2120,60,1,False,,,0.9833333333333333,0.4957983193277311,0.4676307792800805
M3,q1,logistic,P-FE9CDC44BE,2140,40,"1,2,3",False,,0.5407691267066267,0.3645833333333333,0.1632034632034632,1.320879035969608
M3,q1,random_forest,P-001F33A876,2120,60,"1,2,3",False,,0.7915633104053942,0.35555555555555557,0.3227124183006536,0.7120496501540488
M3,q1,random_forest,P-07BDD08C0C,2120,60,"1,2,3",False,,0.5549395342312009,0.3924242424242424,0.3863924854023864,0.9543295327092803
M3,q1,random_forest,P-100AE58C58,2160,20,"1,2,3",False,,0.5639869281045752,0.3333333333333333,0.25806451612903225,1.3816328052973819
M3,q1,random_forest,P-11AD0DCE87,2140,40,1,False,,,0.975,0.4936708860759494,0.368251824227097
M3,q1,random_forest,P-12AD0E59EB,2160,20,"1,2",False,,0.5,0.34210526315789475,0.3939393939393939,0.6898912636149113
M3,q1,random_forest,P-18A2FC7D4E,2120,60,"1,2,3",False,,0.8822515077434856,0.41379310344827586,0.3705934850513164,0.8619841383543201
M3,q1,random_forest,P-1A38BC21DA,2120,60,"1,2,3",False,,0.5414997946683092,0.3333333333333333,0.26666666666666666,1.0077570297745688
M3,q1,random_forest,P-1A815101A0,2140,40,"1,2,3",False,,0.7597575475599668,0.375,0.3693121693121693,0.6686858228164224
M3,q1,random_forest,P-1CA9C1E745,2140,40,1,False,,,1.0,1.0,0.17218940435848004
M3,q1,random_forest,P-244F9886F5,2160,20,"1,2,3",False,,0.4327872563166681,0.3333333333333333,0.15384615384615385,2.199765098171192
M3,q1,random_forest,P-247758AEAC,2140,40,"1,2",False,,0.5407523510971787,0.5893416927899686,0.5833333333333334,0.8186112969332819
M3,q1,random_forest,P-326C04EAEB,2160,20,"1,2",False,,0.7032967032967032,0.5989010989010989,0.6011396011396011,0.6747681261060267
M3,q1,random_forest,P-390B245CCC,2140,40,"1,2",False,,0.6224747474747474,0.4823232323232323,0.38660209846650523,0.9136722730785799
M3,q1,random_forest,P-39DC795FB0,2120,60,"1,2,4",False,,0.6612631876112268,0.3333333333333333,0.29283489096573206,0.7259294911444133
M3,q1,random_forest,P-3D44F7B564,2160,20,1,False,,,0.9,0.47368421052631576,0.6087339308122084
M3,q1,random_forest,P-3FD25AB949,2160,20,"1,2,3",False,,0.7894349193691298,0.3333333333333333,0.23655913978494625,0.9348782921186733
M3,q1,random_forest,P-42CD4FF02E,2160,20,"1,2,3",False,,0.7141203703703703,0.3888888888888889,0.3681257014590347,0.8994096446073222
M3,q1,random_forest,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.5919256920247773,0.2513888888888889,0.14772727272727273,1.7605941760230115
M3,q1,random_forest,P-48B7FC4062,2160,20,"1,2,3",False,,0.5876252723311547,0.3333333333333333,0.2857142857142857,0.8503931100290407
M3,q1,random_forest,P-4CEF5A2144,2140,40,"1,2",False,,0.527027027027027,0.47297297297297297,0.4666666666666667,0.5670998900945496
M3,q1,random_forest,P-4D14B12359,2120,60,1,False,,,0.9666666666666667,0.3276836158192091,0.4527386870239914
M3,q1,random_forest,P-4D43A127BA,2160,20,"1,2",False,,0.5703125,0.46875,0.42857142857142855,0.6746218603535892
M3,q1,random_forest,P-541A203CCD,2100,80,"1,4",False,,0.5829166666666667,0.5,0.13468013468013468,2.6778742845393797
M3,q1,random_forest,P-547A3B4455,2160,20,"2,3",False,,0.46875,0.0,0.0,1.637949912378191
M3,q1,random_forest,P-54C61641A8,2140,40,"1,2",False,,0.8337912087912088,0.6208791208791209,0.6238244514106583,0.7453322023153992
M3,q1,random_forest,P-54FD02BC9C,2140,40,"1,2",False,,0.6839826839826839,0.6233766233766234,0.609375,0.6218790800346973
M3,q1,random_forest,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.6508524869340592,0.23529411764705882,0.14545454545454545,1.4878079969489282
M3,q1,random_forest,P-67DCF8869F,2160,20,"1,2,4",False,,0.7215686274509804,0.5,0.4696969696969697,0.8332769659152085
M3,q1,random_forest,P-77327DFF2A,2160,20,"1,2,4",False,,0.6698426845485669,0.5606060606060606,0.46115288220551376,1.369575349315727
M3,q1,random_forest,P-7A6E877C97,2140,40,1,False,,,1.0,1.0,0.29186720231800684
M3,q1,random_forest,P-7BC40AF359,2160,20,"1,2,4",False,,0.9722222222222222,0.3333333333333333,0.3157894736842105,0.6447359435928357
M3,q1,random_forest,P-7E974EA92D,2160,20,"1,2,3",False,,0.24302786638312956,0.30303030303030304,0.2222222222222222,1.092519150644606
M3,q1,random_forest,P-8016036889,2120,60,"1,2,3,4",False,,0.7232444783966633,0.2642857142857143,0.14523809523809522,1.4290551013459007
M3,q1,random_forest,P-80904DAF11,2160,20,"1,2,3",False,,0.7584325396825397,0.39285714285714285,0.3819444444444444,0.8421987978596303
M3,q1,random_forest,P-826248DDD8,2140,40,"1,4",False,,0.6538461538461539,0.47435897435897434,0.3203463203463203,0.4118391772603278
M3,q1,random_forest,P-8405CEC183,2160,20,"1,2,3,4",False,,0.558156458855472,0.2222222222222222,0.14285714285714285,1.6180344550009813
M3,q1,random_forest,P-8EB079D859,2160,20,1,False,,,1.0,1.0,0.36902927789920204
M3,q1,random_forest,P-8EB2F3E5EB,2140,40,1,False,,,0.975,0.4936708860759494,0.3490905633027076
M3,q1,random_forest,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.6455833535337212,0.25,0.11538461538461539,1.9522766403917569
M3,q1,random_forest,P-942BF8DF1B,2120,60,"1,2,3,4",False,,0.5496286923948752,0.22340425531914893,0.21,0.8181595453317801
M3,q1,random_forest,P-95F33174C1,2120,60,1,False,,,1.0,1.0,0.294560105045449
M3,q1,random_forest,P-9EF7F8A151,2160,20,"1,2,3,4",False,,0.5475226527858107,0.25,0.12962962962962962,1.1609325581940202
M3,q1,random_forest,P-AE146C9DF8,2140,40,"1,2,3",False,,0.6734094898157398,0.3333333333333333,0.2962962962962963,0.5977715418528264
M3,q1,random_forest,P-AE42FA6330,2160,20,"1,2,3,4",False,,0.5430941607412195,0.3333333333333333,0.2236024844720497,1.8156130463365237
M3,q1,random_forest,P-AF79D1DE3B,2160,20,"1,2,3,4",False,,0.6790443131000407,0.25,0.1,1.8358895172521108
M3,q1,random_forest,P-B561FC8AA0,2160,20,"1,2",False,,0.8529411764705883,0.47058823529411764,0.2962962962962963,0.4811170498833466
M3,q1,random_forest,P-B687D84AC3,2160,20,1,False,,,1.0,1.0,0.14388093321605383
M3,q1,random_forest,P-BAAF612E97,2160,20,"1,2,3",False,,0.726511792301266,0.3376068376068376,0.3195402298850574,0.761693689505842
M3,q1,random_forest,P-BABD47FD2A,2140,40,"1,2",False,,0.7857142857142857,0.6,0.6396396396396397,0.41315836154187113
M3,q1,random_forest,P-BD38D55D80,2120,60,1,False,,,1.0,1.0,0.2709881464474622
M3,q1,random_forest,P-BD4404A67C,2120,60,"1,2,3,4",False,,0.47397085559752045,0.27598039215686276,0.23596491228070174,1.2294483231911826
M3,q1,random_forest,P-C27F41C52B,2120,60,"1,2,4",False,,0.6073065784331986,0.37333333333333335,0.32051282051282054,0.8504300030827959
M3,q1,random_forest,P-C783B3EE0A,2140,40,"1,3",False,,0.6776315789473684,0.4868421052631579,0.3203463203463203,0.4750841671705991
M3,q1,random_forest,P-CB0D54D7B6,2160,20,"1,2,3,4",False,,0.6922587216704864,0.25,0.15517241379310345,1.587189228997566
M3,q1,random_forest,P-CE34173F77,2160,20,"1,2,3",False,,0.7872405372405372,0.39316239316239315,0.3862068965517242,0.8123598337430055
M3,q1,random_forest,P-D7469723BB,2160,20,"1,2,4",False,,0.7148774509803921,0.3333333333333333,0.25,1.1957076297552605
M3,q1,random_forest,P-ECFB6C2EB9,2160,20,"1,2",False,,1.0,0.9473684210526316,0.7222222222222222,0.477827007213351
M3,q1,random_forest,P-EDDA35F3C7,2160,20,"1,2,3,4",False,,0.7032294451871658,0.25,0.05,2.4175068101570476
M3,q1,random_forest,P-EFFF04CC6B,2140,40,"1,2",False,,0.5716145833333334,0.4375,0.3442622950819672,0.8496548396957125
M3,q1,random_forest,P-F3CCAA8842,2120,60,1,False,,,1.0,1.0,0.287916460260206
M3,q1,random_forest,P-FE9CDC44BE,2140,40,"1,2,3",False,,0.5004635121822621,0.40029761904761907,0.28095238095238095,1.0878736518689311
M3,q2,logistic,P-001F33A876,2120,60,"2,3,4",False,,0.44310143858636614,0.3333333333333333,0.16033755274261605,1.0211456603192441
M3,q2,logistic,P-07BDD08C0C,2120,60,"2,3,4",False,,0.5583721377306904,0.393939393939394,0.3236650304923397,1.037619902121429
M3,q2,logistic,P-100AE58C58,2160,20,4,False,,,0.1,0.09090909090909091,0.9704610502503248
M3,q2,logistic,P-11AD0DCE87,2140,40,"2,3",False,,0.8205128205128205,0.44871794871794873,0.3111111111111111,0.7594519327296991
M3,q2,logistic,P-12AD0E59EB,2160,20,4,False,,,0.4,0.2857142857142857,0.9255885372899353
M3,q2,logistic,P-18A2FC7D4E,2120,60,"2,3",False,,0.7250000000000001,0.4,0.1568627450980392,1.5805434882796057
M3,q2,logistic,P-1A38BC21DA,2120,60,"3,4",False,,0.2490909090909091,0.32727272727272727,0.375,0.8327052701716194
M3,q2,logistic,P-1A815101A0,2140,40,"3,4",False,,0.6451612903225807,0.5,0.1836734693877551,0.9610198853048141
M3,q2,logistic,P-1CA9C1E745,2140,40,"2,3,4",False,,0.6376488095238094,0.34722222222222227,0.3125,0.9202747846467598
M3,q2,logistic,P-244F9886F5,2160,20,"3,4",False,,0.5703125,0.5,0.16666666666666666,1.0213088800400603
M3,q2,logistic,P-247758AEAC,2140,40,"2,3",False,,0.4342857142857143,0.4857142857142857,0.30630630630630634,0.8857816091781068
M3,q2,logistic,P-326C04EAEB,2160,20,"2,3,4",False,,0.70496632996633,0.3333333333333333,0.19047619047619047,0.9305718864184971
M3,q2,logistic,P-390B245CCC,2140,40,"2,3,4",False,,0.66366967575679,0.4208931419457735,0.38987435328898745,1.0879145006985538
M3,q2,logistic,P-39DC795FB0,2120,60,"1,2,3,4",False,,0.6415236508628354,0.3010739260739261,0.24985775248933145,1.2989011275160574
M3,q2,logistic,P-3D44F7B564,2160,20,"2,3,4",False,,0.3040674603174603,0.2777777777777778,0.13333333333333333,1.2454312222583344
M3,q2,logistic,P-3FD25AB949,2160,20,"2,3,4",False,,0.5367822966507177,0.3333333333333333,0.19047619047619047,0.9388942539305793
M3,q2,logistic,P-42CD4FF02E,2160,20,"2,3,4",False,,0.4902886002886003,0.3333333333333333,0.20689655172413793,1.1172622317710073
M3,q2,logistic,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.6036413133936354,0.25,0.12962962962962962,1.5936464534603545
M3,q2,logistic,P-48B7FC4062,2160,20,"2,3,4",False,,0.5539348370927318,0.3333333333333333,0.13333333333333333,0.9681676844871658
M3,q2,logistic,P-4CEF5A2144,2140,40,"2,3,4",False,,0.6312087912087913,0.3361904761904762,0.22448979591836737,0.969681802438271
M3,q2,logistic,P-4D14B12359,2120,60,"2,3,4",False,,0.5347906403940886,0.28571428571428575,0.18632023095713968,0.9897224158329708
M3,q2,logistic,P-4D43A127BA,2160,20,"2,3,4",False,,0.6845938375350139,0.3333333333333333,0.2222222222222222,0.982560467267828
M3,q2,logistic,P-541A203CCD,2100,80,4,False,,,0.225,0.1836734693877551,0.8924707056463539
M3,q2,logistic,P-547A3B4455,2160,20,3,False,,,0.95,0.48717948717948717,0.8175752008467077
M3,q2,logistic,P-54C61641A8,2140,40,"2,3,4",False,,0.4030895420369105,0.3636363636363636,0.1349206349206349,1.0392025473753954
M3,q2,logistic,P-54FD02BC9C,2140,40,"2,3,4",False,,0.7615052783473836,0.3898989898989899,0.39570757880617036,0.8050894802557502
M3,q2,logistic,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.793757937464834,0.4155844155844156,0.3405797101449275,1.3083725819866785
M3,q2,logistic,P-67DCF8869F,2160,20,"2,3",False,,0.5885416666666667,0.5416666666666666,0.3732193732193732,1.4502148118063471
M3,q2,logistic,P-77327DFF2A,2160,20,"1,2,3,4",False,,0.6602541510025062,0.34375,0.22064777327935223,1.5158112870312688
M3,q2,logistic,P-7A6E877C97,2140,40,"2,3,4",False,,0.6339691073562042,0.40322580645161293,0.3333333333333333,0.9393764079003368
M3,q2,logistic,P-7BC40AF359,2160,20,"1,2,3",False,,0.45138888888888884,0.3333333333333333,0.15384615384615385,2.363314030519334
M3,q2,logistic,P-7E974EA92D,2160,20,"2,3,4",False,,0.4672619047619048,0.3333333333333333,0.2745098039215686,0.8949058043157605
M3,q2,logistic,P-8016036889,2120,60,"1,2,3",False,,0.5962215145433537,0.24,0.12,1.5472666783995863
M3,q2,logistic,P-80904DAF11,2160,20,"2,3,4",False,,0.6841201561596298,0.35714285714285715,0.33868092691622104,0.8747424537175761
M3,q2,logistic,P-826248DDD8,2140,40,"3,4",False,,0.5877742946708464,0.6159874608150471,0.5223130106851037,0.8642768860445063
M3,q2,logistic,P-8405CEC183,2160,20,3,False,,,0.85,0.4594594594594595,0.8256854293587038
M3,q2,logistic,P-8EB079D859,2160,20,"3,4",False,,0.6568627450980392,0.5,0.13043478260869565,1.0512051059886605
M3,q2,logistic,P-8EB2F3E5EB,2140,40,"2,3",False,,0.8055555555555556,0.4583333333333333,0.3013698630136986,0.8501064939584666
M3,q2,logistic,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.7169920275802628,0.25,0.14,1.8355419139199416
M3,q2,logistic,P-942BF8DF1B,2120,60,"1,3,4",False,,0.7111411567254565,0.44903926482873846,0.39031339031339035,0.9487525433899893
M3,q2,logistic,P-95F33174C1,2120,60,"3,4",False,,0.5583982202447163,0.4838709677419355,0.3333333333333333,0.845016672800264
M3,q2,logistic,P-9EF7F8A151,2160,20,"3,4",False,,0.02631578947368421,0.5,0.047619047619047616,1.186818564997299
